	-----------------------------------------------------------------	
	Trajectory	0

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	16	71.5921	0	-0.00455473	2.82082	0.0788551	(112.249,17.9801,45.4233)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
129.587	14.4571	25.5666	0.837257	-0.584852	0.13763	9.37024	Al
150.026	0.17977	28.9264	0.957798	-0.449412	0.246687	9.25799	Al
155.327	-2.30742	30.2916	0.957798	-0.449412	0.246687	9.23231	Al
165.008	-6.84982	32.785	0.957798	-0.449412	0.246687	9.18531	Al
194.986	-20.9159	40.506	0.910543	-0.568234	0.312779	9.03918	Al
202.533	-25.626	43.0986	0.910543	-0.568234	0.312779	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	312

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	24	57.5013	0	-0.00455032	3.34163	0.0663914	(106.369,7.3979,29.752)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
1.8284	-5.55151	0	0.939693	0	0.34202	10	Al
4.04348	-5.55151	0.806222	0.922906	0.0207596	0.160166	9.98969	Al
15.0512	-5.30391	2.71655	0.922906	0.0207596	0.160166	9.93748	Al
22.6471	-5.13305	4.0348	0.922906	0.0207596	0.160166	9.9013	Al
41.9549	-4.69874	7.38556	0.900183	0.218507	0.154932	9.80909	Al
62.2373	0.224532	10.8764	0.900183	0.218507	0.154932	9.70907	Al
78.6013	4.19668	13.6928	0.900183	0.218507	0.154932	9.62773	Al
78.8702	4.26193	13.7391	0.900183	0.218507	0.154932	9.62638	Al
79.1935	4.34042	13.7948	0.900183	0.218507	0.154932	9.62477	Al
79.6789	4.45825	13.8783	0.900183	0.218507	0.154932	9.62234	Al
80.2025	4.58535	13.9684	0.80463	-0.0694564	0.451728	9.61972	Al
86.9124	4.00615	17.7354	0.80463	-0.0694564	0.451728	9.58214	Al
101.197	2.77313	25.7547	0.789725	0.250785	0.422953	9.5019	Al
122.867	9.65479	37.3608	0.789725	0.250785	0.422953	9.37707	Al
130.696	12.1408	41.5536	0.789725	0.250785	0.422953	9.33151	Al
135.929	13.8027	44.3563	0.789725	0.250785	0.422953	9.30095	Al
136.023	13.8327	44.4068	0.846797	0.133864	0.313171	9.30039	Al
141.706	14.731	46.5084	0.846797	0.133864	0.313171	9.26936	Al
141.934	14.7671	46.5929	0.869955	0.0100125	0.190306	9.26811	Al
150.548	14.8662	48.4772	0.869955	0.0100125	0.190306	9.2222	Al
154.959	14.917	49.4422	0.869955	0.0100125	0.190306	9.1986	Al
160.253	14.9779	50.6002	0.869955	0.0100125	0.190306	9.17022	Al
168.796	15.0763	52.4691	0.869955	0.0100125	0.190306	9.12431	Al
186.748	15.2829	56.3961	0.869955	0.0100125	0.190306	9.02747	Al
191.8	15.341	57.5013	0.869955	0.0100125	0.190306	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	313

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	24	98.1111	0	-0.00453103	3.15277	0.0496116	(94.0516,-30.6234,45.5427)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-1.11794	-3.48742	0	0.939693	0	0.34202	10	Al
25.3883	-3.48742	9.64749	0.939693	0	0.34202	9.87662	Al
31.1075	-3.48742	11.7291	0.897627	-0.275948	0.426954	9.84974	Al
39.2876	-6.00214	15.6199	0.897627	-0.275948	0.426954	9.80942	Al
41.783	-6.76929	16.8069	0.897627	-0.275948	0.426954	9.79707	Al
42.3364	-6.93943	17.0701	0.948561	-0.115716	0.487105	9.79433	Al
44.0977	-7.15429	17.9746	0.948561	-0.115716	0.487105	9.78608	Al
52.464	-8.1749	22.2708	0.948561	-0.115716	0.487105	9.74686	Al
61.8409	-9.31881	27.0861	0.900973	-0.337023	0.562783	9.70276	Al
62.3598	-9.51291	27.4102	0.817491	-0.456579	0.450851	9.70018	Al
63.9458	-10.3987	28.2849	0.817491	-0.456579	0.450851	9.69149	Al
68.343	-12.8546	30.7099	0.817491	-0.456579	0.450851	9.66739	Al
73.7709	-15.8861	33.7035	0.817491	-0.456579	0.450851	9.63758	Al
77.0525	-17.719	35.5133	0.817491	-0.456579	0.450851	9.61952	Al
98.774	-29.8507	47.4928	0.817491	-0.456579	0.450851	9.49978	Al
103.806	-32.6612	50.2681	0.817491	-0.456579	0.450851	9.47177	Al
127.552	-45.9237	63.3642	0.817491	-0.456579	0.450851	9.33931	Al
129.535	-47.0308	64.4575	0.817491	-0.456579	0.450851	9.32813	Al
134.099	-49.5801	66.9747	0.817491	-0.456579	0.450851	9.30237	Al
142.768	-54.4219	71.7558	0.817491	-0.456579	0.450851	9.25333	Al
155.335	-61.4409	78.6868	0.817491	-0.456579	0.450851	9.18196	Al
158.509	-63.2134	80.4371	0.699685	-0.639906	0.506862	9.16383	Al
165.557	-69.6594	85.5428	0.699685	-0.639906	0.506862	9.11672	Al
174.619	-77.9472	92.1075	0.699685	-0.639906	0.506862	9.0559	Al
182.907	-85.5266	98.1111	0.699685	-0.639906	0.506862	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	314

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
yes	no	no	yes	5	6.85441	0	-0.00442161	4.3215	0.28872	(30.1353,-23.4606,3.24424)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
0.586504	1.09123	0	0.939693	0	0.34202	10	Al
19.4188	1.09123	6.85441	0.379661	-0.869817	-0.1279	9.91234	Al
23.5427	-8.35677	5.46515	0.379661	-0.869817	-0.1279	9.86451	Al
31.8905	-27.4818	2.65295	0.379661	-0.869817	-0.1279	9.76732	Al
32.4139	-28.6808	2.47665	0.379661	-0.869817	-0.1279	9.76118	Al
43.4106	-53.8748	-1.22793	0.379661	-0.869817	-0.1279	9.63211	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	315

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	21	96.173	0	-0.0045097	3.58482	0.0499716	(75.786,-43.1185,43.3171)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
0.226869	-0.561476	0	0.939693	0	0.34202	10	Al
6.96576	-0.561476	2.45275	0.93002	-0.0518172	0.463858	9.96863	Al
11.2261	-0.798846	4.57765	0.93002	-0.0518172	0.463858	9.94855	Al
15.1587	-1.01796	6.53909	0.93002	-0.0518172	0.463858	9.92998	Al
19.9602	-1.28548	8.93388	0.765954	-0.555988	0.508352	9.90727	Al
28.016	-7.133	14.2804	0.765954	-0.555988	0.508352	9.86094	Al
30.987	-9.2896	16.2522	0.765954	-0.555988	0.508352	9.84379	Al
34.2241	-11.6393	18.4006	0.765954	-0.555988	0.508352	9.82508	Al
35.7962	-12.7805	19.444	0.765954	-0.555988	0.508352	9.81598	Al
50.4677	-23.4301	29.1812	0.765954	-0.555988	0.508352	9.73099	Al
55.585	-27.1447	32.5775	0.765954	-0.555988	0.508352	9.70115	Al
55.6818	-27.2149	32.6417	0.765954	-0.555988	0.508352	9.70058	Al
62.5849	-32.2257	37.2232	0.765954	-0.555988	0.508352	9.66023	Al
75.7246	-41.7635	45.9439	0.765954	-0.555988	0.508352	9.58317	Al
87.3231	-50.1826	53.6416	0.724783	-0.552049	0.374076	9.51474	Al
112.417	-69.2961	66.5932	0.724783	-0.552049	0.374076	9.35739	Al
130.608	-83.152	75.9821	0.724783	-0.552049	0.374076	9.24186	Al
141.773	-91.6556	81.7443	0.724783	-0.552049	0.374076	9.17028	Al
143.498	-92.9694	82.6345	0.724783	-0.552049	0.374076	9.15916	Al
157.894	-103.935	90.0649	0.828481	-0.423911	0.435481	9.06622	Al
166.099	-108.133	94.3775	0.828481	-0.423911	0.435481	9.01952	Al
169.515	-109.881	96.173	0.828481	-0.423911	0.435481	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	316

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	19	187.759	0	-0.00452793	3.75971	0.134207	(49.3457,20.6637,87.0331)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-1.40159	0.435089	0	0.939693	0	0.34202	10	Al
11.2811	0.435089	4.61614	0.939693	0	0.34202	9.94096	Al
16.9548	0.435089	6.68119	0.91884	0.197122	0.401094	9.91443	Al
22.4389	1.61162	9.07513	0.430417	0.0691183	0.981336	9.88815	Al
26.1764	2.21179	17.5964	0.394833	0.122377	1.04217	9.84984	Al
28.3545	2.88689	23.3456	0.394833	0.122377	1.04217	9.82543	Al
39.4039	6.31158	52.5106	0.425422	0.16538	0.862626	9.70136	Al
39.6639	6.41267	53.0379	0.425422	0.16538	0.862626	9.69862	Al
43.2209	7.79544	60.2505	0.372771	0.302175	0.844494	9.66118	Al
45.9235	9.98618	66.373	0.372771	0.302175	0.844494	9.62861	Al
46.9641	10.8297	68.7304	0.372771	0.302175	0.844494	9.61604	Al
53.6039	16.2121	83.7726	0.221759	0.308155	0.910969	9.53575	Al
60.0087	25.1121	110.083	0.354229	0.300458	0.854357	9.40472	Al
63.1357	27.7644	117.625	0.201271	0.352806	0.895518	9.36425	Al
63.9896	29.2613	121.424	0.201271	0.352806	0.895518	9.34473	Al
70.1116	39.9925	148.663	0.201271	0.352806	0.895518	9.20458	Al
74.8524	48.3027	169.756	0.201271	0.352806	0.895518	9.09478	Al
76.0505	50.4028	175.087	0.201271	0.352806	0.895518	9.06678	Al
76.535	51.2521	177.243	0.201271	0.352806	0.895518	9.05543	Al
78.8987	55.3952	187.759	0.201271	0.352806	0.895518	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	317

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	20	137.347	0	-0.00453757	3.01206	0.0804819	(102.34,-18.6751,56.6223)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
0.708096	-0.532012	0	0.939693	0	0.34202	10	Al
16.3433	-0.532012	5.69076	0.939693	0	0.34202	9.92722	Al
26.445	-0.532012	9.36746	0.939693	0	0.34202	9.87994	Al
34.0539	-0.532012	12.1369	0.939693	0	0.34202	9.84419	Al
34.5533	-0.532012	12.3187	0.939693	0	0.34202	9.84183	Al
50.4963	-0.532012	18.1214	0.939693	0	0.34202	9.76671	Al
51.1389	-0.532012	18.3553	0.895507	-0.199328	0.540427	9.76366	Al
52.8012	-0.902034	19.3585	0.895507	-0.199328	0.540427	9.75539	Al
81.3013	-7.24576	36.5579	0.86561	-0.333584	0.608552	9.61351	Al
96.7556	-13.2015	47.4228	0.86561	-0.333584	0.608552	9.53301	Al
117.762	-21.2967	62.1908	0.86561	-0.333584	0.608552	9.42289	Al
118.831	-21.7087	62.9424	0.875107	-0.227424	0.521957	9.41724	Al
123.264	-22.8607	65.5865	0.875107	-0.227424	0.521957	9.39404	Al
123.781	-22.995	65.8947	0.875107	-0.227424	0.521957	9.39133	Al
145.198	-28.561	78.6691	0.738277	-0.297661	0.957478	9.27899	Al
148.064	-29.7164	82.3858	0.681903	-0.423703	0.982986	9.261	Al
152.618	-32.5462	88.9508	0.681903	-0.423703	0.982986	9.23002	Al
154.327	-33.6082	91.4147	0.681903	-0.423703	0.982986	9.21836	Al
154.789	-33.8951	92.0801	0.681903	-0.423703	0.982986	9.21521	Al
178.079	-48.3666	125.654	0.681903	-0.423703	0.982986	9.05614	Al
186.19	-53.4066	137.347	0.681903	-0.423703	0.982986	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	318

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	24	48.8026	0	-0.00453904	3.1809	0.0730695	(95.8669,-35.8661,24.6063)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-1.7969	-3.18412	0	0.939693	0	0.34202	10	Al
0.665166	-3.18412	0.896119	0.939693	0	0.34202	9.98854	Al
2.35432	-3.18412	1.51092	0.939693	0	0.34202	9.98067	Al
18.6628	-3.18412	7.44672	0.939693	0	0.34202	9.90464	Al
20.8941	-3.18412	8.25885	0.939693	0	0.34202	9.89418	Al
42.5732	-3.18412	16.1494	0.762882	-0.558579	0.117913	9.79244	Al
50.6174	-9.07404	17.3927	0.762882	-0.558579	0.117913	9.74557	Al
65.9583	-20.3066	19.7639	0.762882	-0.558579	0.117913	9.65585	Al
77.4341	-28.7091	21.5376	0.762882	-0.558579	0.117913	9.58826	Al
83.4265	-33.0967	22.4638	0.762882	-0.558579	0.117913	9.55277	Al
86.1193	-35.0684	22.88	0.850244	-0.436872	0.141352	9.53678	Al
89.8431	-36.9817	23.4991	0.850244	-0.436872	0.141352	9.51691	Al
95.0887	-39.6771	24.3711	0.850244	-0.436872	0.141352	9.48888	Al
96.233	-40.265	24.5614	0.850244	-0.436872	0.141352	9.48275	Al
96.5981	-40.4526	24.6221	0.850244	-0.436872	0.141352	9.48079	Al
97.3314	-40.8294	24.744	0.850244	-0.436872	0.141352	9.47686	Al
105.938	-45.2515	26.1748	0.850244	-0.436872	0.141352	9.43072	Al
110.534	-47.613	26.9388	0.957789	-0.227132	0.21535	9.40599	Al
125.16	-51.0817	30.2275	0.957789	-0.227132	0.21535	9.33598	Al
141.523	-54.962	33.9066	0.957789	-0.227132	0.21535	9.2572	Al
166.839	-60.9653	39.5985	0.914974	-0.232955	0.0691946	9.13454	Al
173.503	-62.6622	40.1025	0.914974	-0.232955	0.0691946	9.10038	Al
174.907	-63.0196	40.2086	0.907405	-0.313578	0.376114	9.09317	Al
185.245	-66.5922	44.4938	0.968917	-0.198896	0.51472	9.03956	Al
193.356	-68.2572	48.8026	0.968917	-0.198896	0.51472	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	319

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	25	103.461	0	-0.00449957	3.55951	0.149146	(57.3076,37.2223,39.5278)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
1.46375	2.28138	0	0.939693	0	0.34202	10	Al
1.57782	2.28138	0.0415183	0.939693	0	0.34202	9.99947	Al
9.0932	2.28138	2.77689	0.939693	0	0.34202	9.96449	Al
19.1032	2.28138	6.42024	0.939693	0	0.34202	9.91776	Al
20.2525	2.28138	6.83855	0.872047	0.36484	0.246552	9.91238	Al
21.557	2.82712	7.20735	0.872047	0.36484	0.246552	9.90579	Al
28.737	5.83105	9.23736	0.872047	0.36484	0.246552	9.86951	Al
33.4931	7.82086	10.582	0.756786	0.47217	0.370063	9.84542	Al
35.9179	9.33371	11.7677	0.756786	0.47217	0.370063	9.83123	Al
37.6443	10.4109	12.6119	0.756786	0.47217	0.370063	9.82112	Al
51.6975	19.1789	19.4839	0.650905	0.593627	0.39328	9.73876	Al
55.1156	22.2962	21.5491	0.650905	0.593627	0.39328	9.71532	Al
61.7763	28.3708	25.5735	0.496857	0.626884	0.518796	9.66956	Al
63.5553	30.6153	27.4311	0.36005	0.33559	0.804045	9.65349	Al
65.6712	32.5875	32.1561	0.36005	0.33559	0.804045	9.62708	Al
68.6871	35.3985	38.891	0.36005	0.33559	0.804045	9.58935	Al
70.537	37.1228	43.0223	0.255092	0.645338	0.589139	9.56614	Al
74.1794	46.3373	51.4344	0.255092	0.645338	0.589139	9.50152	Al
80.3712	62.0015	65.7345	0.150124	0.499841	0.744923	9.3911	Al
81.6167	66.1484	71.9147	0.150124	0.499841	0.744923	9.35301	Al
81.6246	66.1745	71.9537	0.0651119	0.717199	0.55521	9.35277	Al
82.406	74.7821	78.6171	0.0651119	0.717199	0.55521	9.29751	Al
83.3842	85.5571	86.9585	0.82642	0.215721	0.452896	9.22801	Al
89.5328	87.1621	90.328	0.82642	0.215721	0.452896	9.1934	Al
92.9516	88.0545	92.2016	0.785276	0.412471	0.302233	9.1741	Al
122.207	103.421	103.461	0.785276	0.412471	0.302233	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	320

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	21	118.634	0	-0.00456235	3.40078	0.15096	(90.7253,45.4809,82.69)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-1.37923	2.88814	0	0.939693	0	0.34202	10	Al
-0.845971	2.88814	0.194092	0.890007	0.0637736	0.619434	9.99752	Al
17.7468	4.2204	13.1344	0.890007	0.0637736	0.619434	9.90612	Al
38.7901	5.72826	27.7803	0.863769	-0.00865678	0.778513	9.80195	Al
51.9923	5.59595	39.6794	0.863769	-0.00865678	0.778513	9.73406	Al
56.0366	5.55542	43.3246	0.863769	-0.00865678	0.778513	9.71315	Al
60.4696	5.51099	47.32	0.863769	-0.00865678	0.778513	9.69019	Al
78.0836	5.33446	63.1955	0.791589	-0.0234813	1.06332	9.59881	Al
88.2485	5.03293	76.8497	0.453521	0.781373	0.817802	9.54085	Al
88.868	6.10018	77.9667	0.453521	0.781373	0.817802	9.53466	Al
101.648	28.1182	101.011	0.453521	0.781373	0.817802	9.40681	Al
104.184	32.4885	105.585	0.556272	0.962466	0.492768	9.38117	Al
105.039	33.9678	106.343	0.556272	0.962466	0.492768	9.3741	Al
108.858	40.5752	109.726	0.429829	1.11998	0.232691	9.34255	Al
110.323	44.3913	110.518	0.429829	1.11998	0.232691	9.32685	Al
117.618	63.4012	114.468	0.306395	1.18724	0.0340735	9.24852	Al
125.368	93.4293	115.33	0.306395	1.18724	0.0340735	9.13106	Al
128.139	104.167	115.638	0.306395	1.18724	0.0340735	9.08864	Al
128.298	104.784	115.656	0.306395	1.18724	0.0340735	9.08619	Al
130.469	113.196	115.897	0.239	1.16677	0.244663	9.05284	Al
132.757	124.366	118.239	0.239	1.16677	0.244663	9.00764	Al
133.142	126.247	118.634	0.239	1.16677	0.244663	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	321

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
yes	no	no	yes	16	18.9352	0	-0.00447111	2.313	0.117175	(67.7367,16.0699,11.3612)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
1.83868	-3.10465	0	0.939693	0	0.34202	10	Al
6.13564	-3.10465	1.56396	0.939693	0	0.34202	9.98	Al
14.2791	-3.10465	4.52794	0.939693	0	0.34202	9.94203	Al
25.9733	-3.10465	8.78428	0.939693	0	0.34202	9.88736	Al
26.4462	-3.10465	8.95641	0.883849	0.330772	0.249435	9.88514	Al
27.7516	-2.61611	9.32482	0.883849	0.330772	0.249435	9.87862	Al
34.3406	-0.150232	11.1843	0.883849	0.330772	0.249435	9.8457	Al
61.8052	10.1281	18.9352	0.6783	0.726629	-0.0455875	9.70815	Al
64.031	12.5125	18.7856	0.6783	0.726629	-0.0455875	9.69346	Al
66.0136	14.6363	18.6524	0.877663	0.489119	-0.0686304	9.68037	Al
73.44	18.7751	18.0717	0.877663	0.489119	-0.0686304	9.64242	Al
97.631	32.2567	16.18	0.970704	0.324081	-0.118651	9.51844	Al
97.7418	32.2937	16.1665	1.01408	0.293695	-0.282498	9.51792	Al
109.683	35.7519	12.84	1.01408	0.293695	-0.282498	9.46442	Al
111.046	36.1467	12.4603	1.07061	0.177166	-0.461812	9.45829	Al
113.812	36.6044	11.2672	1.07061	0.177166	-0.461812	9.4465	Al
153.658	43.1982	-5.92059	1.07061	0.177166	-0.461812	9.27642	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	322

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	19	110.833	0	-0.00451342	3.16408	0.0460143	(94.4217,-3.19632,41.8023)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
1.82032	-0.330406	0	0.939693	0	0.34202	10	Al
14.6954	-0.330406	4.68614	0.939693	0	0.34202	9.94007	Al
18.9873	-0.330406	6.24826	0.939693	0	0.34202	9.92	Al
28.5963	-0.330406	9.74565	0.939693	0	0.34202	9.87499	Al
47.526	-0.330406	16.6355	0.939693	0	0.34202	9.78602	Al
52.0608	-0.330406	18.2861	0.939693	0	0.34202	9.76456	Al
58.2547	-0.330406	20.5404	0.939693	0	0.34202	9.7352	Al
65.8801	-0.330406	23.3158	0.939693	0	0.34202	9.69896	Al
68.2108	-0.330406	24.1642	0.927948	-0.0867084	0.461422	9.68786	Al
72.034	-0.687644	26.0652	0.927948	-0.0867084	0.461422	9.66939	Al
73.8816	-0.86029	26.984	0.927948	-0.0867084	0.461422	9.66045	Al
77.6152	-1.20916	28.8405	0.927948	-0.0867084	0.461422	9.64238	Al
88.4403	-2.22066	34.2232	0.927948	-0.0867084	0.461422	9.58991	Al
99.9906	-3.29994	39.9667	0.927948	-0.0867084	0.461422	9.53368	Al
114.215	-4.62905	47.0396	0.927948	-0.0867084	0.461422	9.46413	Al
153.729	-8.32128	66.6879	0.865164	-0.045143	0.837593	9.26982	Al
180.529	-9.71967	92.6339	0.846671	0.0452677	0.678549	9.12621	Al
182.037	-9.63903	93.8426	0.846671	0.0452677	0.678549	9.11785	Al
194.093	-8.99446	103.505	0.846671	0.0452677	0.678549	9.05099	Al
203.237	-8.50557	110.833	0.846671	0.0452677	0.678549	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	323

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	16	94.9839	0	-0.00454495	3.8165	0.041046	(110.19,-4.39109,48.6886)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-2.2132	0.979743	0	0.939693	0	0.34202	10	Al
11.417	0.979743	4.96099	0.939693	0	0.34202	9.93655	Al
24.8202	0.979743	9.83934	0.939693	0	0.34202	9.87386	Al
27.1373	0.979743	10.6827	0.939693	0	0.34202	9.86297	Al
51.0867	0.979743	19.3996	0.927258	-0.117339	0.442648	9.7503	Al
52.0496	0.857896	19.8592	0.927258	-0.117339	0.442648	9.74567	Al
60.4858	-0.209662	23.8865	0.927258	-0.117339	0.442648	9.70508	Al
87.6371	-3.64551	36.8478	0.927258	-0.117339	0.442648	9.57402	Al
120.249	-7.77234	52.4157	0.927258	-0.117339	0.442648	9.41495	Al
128.28	-8.78863	56.2495	0.927258	-0.117339	0.442648	9.37527	Al
129.082	-8.89019	56.6327	0.927258	-0.117339	0.442648	9.37129	Al
147.981	-11.2818	65.6546	0.927258	-0.117339	0.442648	9.27758	Al
156.541	-12.365	69.7409	0.92911	0.17866	0.479014	9.23481	Al
172.917	-9.21619	78.1833	0.92911	0.17866	0.479014	9.15286	Al
194.628	-5.04137	89.3766	0.88398	0.210768	0.609759	9.04347	Al
195.973	-4.72052	90.3048	0.88398	0.210768	0.609759	9.03628	Al
202.757	-3.10316	94.9839	0.88398	0.210768	0.609759	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	324

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	18	124.034	0	-0.00454764	2.7134	0.160677	(37.4165,-51.1596,67.774)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.696245	0.927317	0	0.939693	0	0.34202	10	Al
0.0450227	0.927317	0.269799	0.939693	0	0.34202	9.99655	Al
16.6927	0.927317	6.32906	0.915356	-0.219098	0.385667	9.91904	Al
37.549	-4.06481	15.1164	0.0347263	-0.389775	0.804047	9.81875	Al
37.5584	-4.17	15.3334	0.0347263	-0.389775	0.804047	9.81755	Al
38.369	-13.2689	34.1031	0.0347263	-0.389775	0.804047	9.71399	Al
38.509	-14.8399	37.3438	0.135412	-0.589564	0.65356	9.69596	Al
